,Date,Open,High,Low,Close
328,2021-05-07,2957.6471718263824,2957.6471718263824,2886.2064568851324,2893.3505859375
329,2021-05-10,2893.3505859375,2921.9269102861617,2893.3505859375,2893.3505859375
330,2021-05-11,2879.0621625519057,2886.2062911941434,2843.341903062309,2850.48583984375
331,2021-05-17,2829.0533484709413,2857.6296681759945,2786.18896484375,2786.18896484375
332,2021-05-18,2829.0533484709413,2829.0533484709413,2779.044836952293,2786.18896484375
333,2021-05-19,2750.46857982948,2814.7653485940077,2750.46857982948,2764.7568359375
334,2021-05-20,2743.3245594281593,2807.6211343582813,2729.0363037587263,2771.90087890625
335,2021-05-21,2800.477114343526,2821.909498672834,2757.6127294064745,2779.044921875
336,2021-05-24,2836.197542011314,2900.4943108011425,2793.333157391949,2886.2060546875
337,2021-05-25,2907.63832114384,2957.6468350952755,2886.2061282876225,2900.494384765625
338,2021-05-27,2957.647214917099,2993.367668838549,2821.909912109375,2821.909912109375
339,2021-05-28,2886.206234092479,2979.0791371609585,2871.91816895148,2907.638427734375
340,2021-05-31,2950.5028347708385,3057.663796729426,2936.2145786025053,3043.375732421875
341,2021-06-02,3107.6723095970274,3129.104693849527,3021.9435400301577,3043.375732421875
342,2021-06-03,3050.519590622623,3114.816162109375,3014.7991452228066,3114.816162109375
343,2021-06-04,3129.1048866901115,3136.248823353763,3064.808113691693,3100.528564453125
344,2021-06-07,3100.5284602915062,3107.6723967151584,3007.655368176154,3036.231689453125
345,2021-06-08,3057.6634285370274,3057.6634285370274,2993.3668591042274,3000.510986328125
346,2021-06-09,2929.0705948936015,3050.520010867603,2929.0705948936015,3014.799560546875
347,2021-06-10,3057.6638918247927,3086.240213189419,3043.3758270728736,3071.9521484375
348,2021-06-11,3107.672579714316,3107.672579714316,3057.6640625,3057.6640625
349,2021-06-14,3093.3842987268763,3107.67236328125,3057.6638495497646,3107.67236328125
350,2021-06-15,3107.672123816909,3107.672123816909,3007.655104060835,3021.943359375
351,2021-06-16,2964.790700682972,2979.078764034406,2864.773681640625,2864.773681640625
352,2021-06-17,2843.3417541005265,2907.6383329298014,2807.621304621516,2879.06201171875
353,2021-06-18,2900.4944089899864,2900.4944089899864,2793.333251953125,2793.333251953125
354,2021-06-21,2771.9007553427746,2836.1973274067377,2757.6125003102716,2814.76513671875
355,2021-06-22,2814.7653497016317,2907.6382469971827,2800.4770935879887,2886.2060546875
356,2021-06-23,2893.3499638152166,2907.6380269869524,2814.76513671875,2814.76513671875
357,2021-06-24,2857.6299684859882,2864.7740971282265,2829.0536457778326,2850.48583984375
358,2021-06-25,2879.0621625519057,2886.2062911941434,2850.48583984375,2850.48583984375
359,2021-06-28,2843.342035039654,2850.48597215269,2807.62158203125,2807.62158203125
360,2021-06-29,2757.612645138697,2793.3330927352076,2757.612645138697,2786.18896484375
361,2021-06-30,2786.188818514511,2836.1973274067377,2779.0446909982593,2814.76513671875
362,2021-07-01,2814.76513671875,2836.1973274067377,2793.3329460307623,2814.76513671875
363,2021-07-02,2857.6299684859882,2879.0621625519057,2836.197774420071,2850.48583984375
364,2021-07-05,2807.6211566573456,2829.0533484709413,2771.900900921612,2786.18896484375
365,2021-07-06,2821.909498672834,2821.909498672834,2779.044921875,2779.044921875
366,2021-07-07,2800.4768311023086,2814.7650858767283,2721.89200542529,2729.0361328125
367,2021-07-08,2779.0449001847387,2786.189028238749,2729.0363875282314,2764.7568359375
368,2021-07-09,2757.6129231041414,2764.7570517157224,2700.460277933089,2714.74853515625
369,2021-07-12,2714.748687470081,2729.036753634093,2679.0282342688406,2686.17236328125
370,2021-07-13,2714.7482164834237,2714.7482164834237,2686.1718972523504,2700.4599609375
371,2021-07-14,2700.460174805961,2714.748431483472,2643.3077236782833,2650.45166015625
372,2021-07-15,2679.028188504387,2743.32496479611,2664.7401225844505,2721.892578125
373,2021-07-16,2750.4686433895668,2757.612771608669,2721.892322373943,2743.32470703125
374,2021-07-19,2750.4684716266843,2750.4684716266843,2700.4599609375,2700.4599609375
375,2021-07-21,2750.4683231133663,2771.9007052749957,2721.89200542529,2729.0361328125
376,2021-07-22,2764.7567730301544,2793.3330927352076,2743.3245812165587,2786.18896484375
377,2021-07-23,2814.7653485940077,2821.909476648018,2736.1805155822412,2764.7568359375
378,2021-07-26,2786.18942803547,2786.18942803547,2729.0367791239873,2736.180908203125
379,2021-07-27,2757.6129231041414,2757.6129231041414,2693.3163411823043,2714.74853515625
380,2021-07-28,2714.748754983929,2721.8926923131958,2657.5961051849213,2664.740234375
381,2021-07-29,2686.17179047976,2743.324426670147,2679.0276629907703,2693.31591796875
382,2021-07-30,2736.1806246389497,2736.1806246389497,2650.45166015625,2650.45166015625
383,2021-08-02,2693.3161735633944,2693.3161735633944,2643.3076601162093,2671.8837890625
384,2021-08-03,2671.883704091482,2700.4600239897754,2657.5956400727246,2679.02783203125
385,2021-08-04,2707.6041224096566,2750.468505859375,2693.316058546676,2750.468505859375
386,2021-08-05,2786.1894175952207,2921.9269102861617,2786.1894175952207,2893.3505859375
387,2021-08-06,2893.3505541349364,2900.494683108778,2786.18938697053,2807.62158203125
388,2021-08-09,2814.7652728947287,2821.9094007566073,2729.036314134516,2750.468505859375
389,2021-08-10,2779.0446408014423,2779.0446408014423,2721.89200542529,2729.0361328125
390,2021-08-12,2750.4689018256763,2750.4689018256763,2714.7486410954334,2721.892578125
391,2021-08-13,2729.0363875282314,2771.9009639915103,2729.0363875282314,2764.7568359375
392,2021-08-16,2764.75719190981,2807.62158203125,2743.32499684909,2807.62158203125
393,2021-08-18,2850.4857834487907,2921.9266847361678,2807.621396164999,2907.638427734375
394,2021-08-19,2857.629645479746,2871.917901149179,2757.612623236817,2771.90087890625
395,2021-08-20,2771.9013208836523,2814.7657110050923,2736.180867875248,2807.62158203125
396,2021-08-23,2843.341968551068,2850.4859054970507,2807.62151637795,2829.0537109375
397,2021-08-24,2821.909498672834,2829.053434921821,2736.180536937949,2779.044921875
398,2021-08-25,2750.468601296705,2786.1890499847696,2750.468601296705,2779.044921875
399,2021-08-26,2779.0449001847387,2786.189028238749,2743.3246436362515,2764.7568359375
400,2021-08-27,2779.0449644051905,2779.0449644051905,2736.180578812148,2743.32470703125
401,2021-08-30,2750.46837279402,2814.76513671875,2743.3244371385354,2814.76513671875
402,2021-08-31,2814.7657110050923,2821.909839978934,2764.75719190981,2807.62158203125
403,2021-09-01,2807.621242453295,2807.621242453295,2771.9009856260136,2779.044921875
404,2021-09-02,2757.61270788349,2779.0449001847387,2743.3246436362515,2764.7568359375
405,2021-09-03,2750.468933962126,2807.62158203125,2721.892609927564,2807.62158203125
406,2021-09-06,2821.9094007566073,2843.3415924814663,2750.468505859375,2750.468505859375
407,2021-09-07,2779.04499535579,2800.4771883910043,2764.7569306192427,2793.333251953125
408,2021-09-08,3001.9922136813,3049.1439238438334,2923.4060300770775,2931.2646484375
409,2021-09-09,2907.688793356233,2962.6991218791886,2868.395701554122,2931.2646484375
410,2021-09-10,2915.547290943287,2978.4162352223875,2884.1128188037364,2970.5576171875
411,2021-09-13,2915.5470940667233,2946.981564083615,2876.2540065456083,2907.6884765625
412,2021-09-14,2923.405711570946,2931.264329075169,2876.2540065456083,2907.6884765625
413,2021-09-15,2884.1127682878673,2884.1127682878673,2844.8196788016567,2876.254150390625
414,2021-09-16,2868.3954829960076,2876.2541007576406,2836.961011949476,2860.536865234375
415,2021-09-17,2852.678418104008,2860.5370363356997,2805.526708713859,2836.961181640625
416,2021-09-20,2821.243896484375,2821.243896484375,2758.3749517159213,2821.243896484375
417,2021-09-21,2758.374903574711,2813.3852292870274,2750.516285615809,2805.526611328125
418,2021-09-22,2766.233617555402,2868.395654567391,2766.233617555402,2836.961181640625
419,2021-09-23,2829.1027022546423,2962.69921875,2821.244083637268,2962.69921875
420,2021-09-24,2978.4163326243456,3033.426660667539,2962.699096040576,3001.9921875
421,2021-09-27,2962.6989251302084,2986.2747786458335,2931.264453776042,2946.981689453125
422,2021-09-28,2962.6988499138943,2962.6988499138943,2899.8299088016634,2923.40576171875
423,2021-09-29,2923.406054165274,2946.9819094408003,2899.8301988897474,2939.123291015625
424,2021-09-30,2954.840310470779,3041.285106787743,2946.9816926237822,3025.56787109375
425,2021-10-01,3025.5679931640625,3080.5783203124997,3009.8507568359373,3064.861083984375
426,2021-10-04,3064.860772197733,3151.3055632084383,3057.0021548331233,3119.87109375
427,2021-10-05,3104.154003036538,3127.729856224157,3072.7195321197123,3088.436767578125
428,2021-10-06,3080.5783667703276,3261.326587269607,3080.5783667703276,3237.750732421875
429,2021-10-07,3261.326587269607,3277.043823834762,3198.457641008988,3237.750732421875
430,2021-10-08,3292.7609123816856,3332.054002028245,3245.609204805814,3269.18505859375
431,2021-10-11,3269.1851076555026,3300.619579844498,3245.6092535137564,3284.90234375
432,2021-10-12,3284.902440943424,3332.054150622038,3284.902440943424,3316.3369140625
433,2021-10-13,3324.1951938522197,3379.2055162091124,3316.336576372664,3363.48828125
434,2021-10-14,3363.4879595588236,3418.4982766544117,3324.1948759191177,3339.912109375
435,2021-10-15,3339.9125275788483,3402.78146927445,3316.3366744429973,3394.9228515625
436,2021-10-18,3418.4989254490856,3465.650634765625,3410.6403072296625,3465.650634765625
437,2021-10-19,3497.0845891779118,3497.0845891779118,3426.3570356889204,3457.79150390625
438,2021-10-21,3497.0847341554972,3504.943351535622,3394.922708213876,3426.357177734375
439,2021-10-22,3410.6398015802556,3457.79150390625,3394.922567471591,3457.79150390625
440,2021-10-25,3402.7814191951306,3434.215889580305,3379.20556640625,3379.20556640625
441,2021-10-26,3363.4884541127876,3434.2160150637574,3355.6298362293464,3418.498779296875
442,2021-10-27,3402.781147563374,3410.6397645323427,3347.7708287805945,3371.3466796875
443,2021-10-28,3308.4781016223833,3379.205661989608,3300.619483803803,3332.053955078125
444,2021-10-29,3379.205193014706,3379.205193014706,3316.3362591911764,3339.912109375
445,2021-11-01,3402.781490100473,3402.781490100473,3316.3366947399527,3324.1953125
446,2021-11-02,3355.6297331966302,3355.6297331966302,3308.47802734375,3308.47802734375
447,2021-11-03,3339.912211811626,3379.2052966564684,3308.4777439357517,3371.3466796875
448,2021-11-04,3402.7810431985295,3410.639659926471,3339.912109375,3339.912109375
449,2021-11-05,3355.6298085338663,3355.6298085338663,3308.4781016223833,3332.053955078125
450,2021-11-08,3339.9125480200946,3347.771165780142,3316.3366947399527,3324.1953125
451,2021-11-09,3324.1948759191177,3339.912109375,3316.3362591911764,3339.912109375
452,2021-11-10,3324.1948759191177,3347.7707261029414,3308.4776424632355,3339.912109375
453,2021-11-11,3371.346576286765,3379.205193014706,3324.1948759191177,3339.912109375
454,2021-11-12,3355.630005461345,3371.3472420208827,3308.478295782731,3316.3369140625
455,2021-11-15,3316.336766169621,3316.336766169621,3253.467822735126,3269.18505859375
456,2021-11-16,3237.750756658596,3277.0438483656176,3237.750756658596,3245.609375
457,2021-11-17,3277.043774414062,3300.61962890625,3269.18515625,3300.61962890625
458,2021-11-18,3261.3264896082537,3292.760961797249,3253.467871561005,3284.90234375
459,2021-11-19,3316.336576372664,3371.346898729556,3316.336576372664,3363.48828125
460,2021-11-22,3387.0641336886683,3387.0641336886683,3339.9124288113317,3363.48828125
461,2021-11-23,3363.4883508387766,3363.4883508387766,3300.619409701603,3308.47802734375
462,2021-11-24,3300.619409701603,3324.1952626280436,3292.760792059457,3308.47802734375
463,2021-11-25,3284.902440943424,3339.912768901807,3284.902440943424,3316.3369140625
464,2021-11-26,3292.7609123816856,3316.336766169621,3261.326440664438,3269.18505859375
465,2021-11-29,3261.3262222253447,3292.7606918371553,3206.315900404676,3277.04345703125
466,2021-11-30,3261.326513313723,3316.3368400443155,3214.1748046875,3214.1748046875
467,2021-12-01,3214.174780153761,3284.9023425532323,3198.4575440649896,3206.316162109375
468,2021-12-02,3190.598974609375,3316.3368652343747,3190.598974609375,3300.61962890625
469,2021-12-03,3308.4779266430605,3316.3365440460134,3277.04345703125,3277.04345703125
470,2021-12-06,3300.619653854927,3316.3368903018554,3229.89208984375,3229.89208984375
471,2021-12-07,3292.760841459811,3324.1953125,3269.1849881796693,3324.1953125
472,2021-12-08,3339.9124979123367,3339.9124979123367,3277.0435567751633,3308.47802734375
473,2021-12-09,3316.33684064551,3316.33684064551,3269.18513201074,3292.760986328125
474,2021-12-10,3245.609375,3269.185230024213,3245.609375,3245.609375
475,2021-12-13,3277.0436765230615,3300.6195303109976,3269.18505859375,3269.18505859375
476,2021-12-14,3261.326611682809,3269.185230024213,3245.609375,3245.609375
477,2021-12-15,3261.3265380859375,3324.1954833984373,3253.467919921875,3300.61962890625
478,2021-12-16,3316.336715919384,3316.336715919384,3237.750537817029,3253.4677734375
479,2021-12-17,3214.174853396822,3253.4679445141423,3214.174853396822,3229.89208984375
480,2021-12-20,3198.457641008988,3245.6093507044525,3190.599022726411,3237.750732421875
481,2021-12-21,3222.0333981981466,3237.750634286918,3206.316162109375,3206.316162109375
482,2021-12-22,3222.0335708429784,3229.8921893084494,3182.740478515625,3182.740478515625
483,2021-12-23,3214.1748291015624,3229.8920654296876,3190.598974609375,3222.033447265625
484,2021-12-24,3222.033619423756,3237.750856591677,3182.7405265039542,3198.457763671875
485,2021-12-27,3198.457739618612,3229.8922137180575,3190.59912109375,3190.59912109375
486,2021-12-28,3214.1748046875,3229.8920408962413,3198.457568478759,3214.1748046875
487,2021-12-29,3214.174780153761,3222.0333981981466,3198.4575440649896,3206.316162109375
488,2021-12-30,3206.3162351733577,3253.4679445141423,3190.5989987264297,3229.89208984375
489,2022-01-03,3237.7506354665074,3292.760961797249,3214.174781324761,3284.90234375
490,2022-01-04,3300.6195303109976,3308.478148240309,3269.18505859375,3269.18505859375
491,2022-01-05,3284.90217441731,3324.1952626280436,3245.6090862065766,3308.47802734375
492,2022-01-06,3332.054002028245,3332.054002028245,3253.467822735126,3269.18505859375
493,2022-01-07,3277.0437501165347,3300.61960443392,3261.326513904945,3292.760986328125
494,2022-01-10,3292.760961797249,3308.4781978917467,3284.90234375,3284.90234375
495,2022-01-11,3284.9022696253764,3284.9022696253764,3245.6091802757905,3261.326416015625
496,2022-01-12,3277.0436765230615,3284.9022944523736,3245.609204805814,3269.18505859375
497,2022-01-13,3284.90236822233,3292.760986328125,3277.0437501165347,3292.760986328125
498,2022-01-14,3292.760961797249,3308.4781978917467,3269.1851076555026,3284.90234375
499,2022-01-17,3300.619409701603,3308.47802734375,3284.90217441731,3308.47802734375
500,2022-01-18,3332.0540768571004,3332.0540768571004,3253.4678957991496,3292.760986328125
501,2022-01-19,3308.478321731235,3308.478321731235,3245.609375,3245.609375
502,2022-01-20,3245.609375,3269.185230024213,3229.8921383171914,3245.609375
503,2022-01-21,3245.6089874194395,3277.04345703125,3229.891752613534,3277.04345703125
504,2022-01-24,3253.4679689870295,3269.1852055521845,3222.03349585672,3237.750732421875
505,2022-01-25,3222.033619423756,3229.8922380077165,3143.4474335841523,3198.457763671875
506,2022-01-26,3167.0230960612776,3222.0334227918706,3167.0230960612776,3214.1748046875
507,2022-01-27,3198.4574487658515,3253.4677734375,3190.598830955616,3253.4677734375
508,2022-01-28,3277.0436268682065,3277.0436268682065,3214.1746843863225,3253.4677734375
509,2022-01-31,3277.043949511479,3277.043949511479,3198.457763671875,3198.457763671875
510,2022-02-02,3237.750856591677,3237.750856591677,3190.5991450879146,3198.457763671875
511,2022-02-03,3284.902466707022,3284.902466707022,3245.609375,3245.609375
512,2022-02-04,3277.0435567751633,3308.47802734375,3261.32632149087,3308.47802734375
513,2022-02-07,3332.0536310369316,3465.650120960582,3316.336396928267,3457.79150390625
514,2022-02-08,3497.084691503026,3575.670864345791,3457.791605081644,3489.22607421875
515,2022-02-09,3457.792112886236,3536.378297270014,3442.0748760094802,3497.085205078125
516,2022-02-10,3536.378100094379,3536.378100094379,3497.0850100933308,3512.80224609375
517,2022-02-11,3473.5093497629914,3497.085205078125,3442.0748760094802,3497.085205078125
518,2022-02-14,3497.0851076433178,3497.0851076433178,3442.0747801073553,3465.650634765625
519,2022-02-15,3489.226782943002,3497.0854018235045,3449.933688540491,3481.3681640625
520,2022-02-16,3512.802368716417,3512.802368716417,3465.6506590692165,3473.50927734375
521,2022-02-17,3449.9328868519174,3465.650120960582,3410.6398015802556,3457.79150390625
522,2022-02-18,3457.792307420993,3489.226782943002,3434.2164507794864,3481.3681640625
523,2022-02-21,3504.9439194303313,3528.519775390625,3489.226682123469,3528.519775390625
524,2022-02-22,3489.226782943002,3512.802639584509,3473.5095451819975,3481.3681640625
525,2022-02-23,3552.0951145717077,3552.0951145717077,3504.9434095110214,3520.66064453125
526,2022-02-24,3512.802294476972,3512.802294476972,3434.2161133924756,3449.933349609375
527,2022-02-25,3497.085441170158,3575.671630859375,3465.650965294471,3575.671630859375
528,2022-03-01,3811.4298862926903,3819.288504614943,3638.540283203125,3638.540283203125
529,2022-03-02,3677.8334511204766,3685.692069605777,3575.671410811575,3583.530029296875
530,2022-03-04,3709.2679461656853,3717.126564695697,3622.823142335553,3669.974853515625
531,2022-03-07,3599.2466738540516,3638.539759813157,3552.094970703125,3552.094970703125
532,2022-03-08,3536.3784962260156,3583.530209509029,3481.3681640625,3481.3681640625
533,2022-03-09,3559.9541977229214,3607.1059089510395,3536.3783421088624,3591.388671875
534,2022-03-10,3646.399001641138,3646.399001641138,3544.236960646882,3591.388671875
535,2022-03-11,3594.862060546875,3627.542624733665,3570.3516374067826,3594.862060546875
536,2022-03-14,3627.5424394185566,3709.2438457117673,3603.0320175305933,3692.903564453125
537,2022-03-15,3717.414211844157,3790.945481968547,3701.0739295942926,3766.43505859375
538,2022-03-16,3799.11572265625,3807.2858639952956,3766.435157300067,3799.11572265625
539,2022-03-17,3831.796288012433,3839.9664293514784,3766.435157300067,3799.11572265625
540,2022-03-18,3839.9665026269104,3839.9665026269104,3741.9248046875,3741.9248046875
541,2022-03-21,3758.2651122514976,3782.7755368966164,3725.5845460580067,3750.094970703125
542,2022-03-22,3831.796263069942,3848.136545641669,3790.945556640625,3790.945556640625
543,2022-03-23,3823.626146673387,3831.796288012433,3774.605298639113,3799.11572265625
544,2022-03-24,3790.945774973573,3864.47705078125,3774.6054914607557,3864.47705078125
545,2022-03-25,3888.9869335522826,3888.9869335522826,3799.1153867685116,3848.13623046875
546,2022-03-28,3864.47705078125,3872.6471925376586,3815.4562002427983,3864.47705078125
547,2022-03-29,3880.8172360157914,3880.8172360157914,3815.456103619736,3831.79638671875
548,2022-03-30,3872.6466523188697,3872.6466523188697,3831.7959492353375,3848.13623046875
549,2022-03-31,3839.9659617673688,3880.816663488298,3807.2854003906255,3807.285400390625
550,2022-04-01,3831.7964837556156,3864.47705078125,3782.7756332171643,3864.47705078125
551,2022-04-04,3864.476486141124,3864.476486141124,3807.28550220246,3839.966064453125
552,2022-04-05,3864.476486141124,3872.64662670379,3815.4556427651264,3839.966064453125
553,2022-04-06,3831.796162215523,3831.796162215523,3758.264892578125,3758.264892578125
554,2022-04-07,3815.456201804637,3815.456201804637,3774.605493005872,3782.775634765625
555,2022-04-08,3782.7753408436147,3799.115623093479,3758.264917468818,3766.43505859375
556,2022-04-11,3758.265308739059,3774.6055926900985,3733.7548828125,3733.7548828125
557,2022-04-12,3717.414211844157,3766.4350585937505,3717.414211844157,3766.43505859375
558,2022-04-13,3790.945481968547,3790.945481968547,3750.0947763438858,3766.43505859375
559,2022-04-14,3758.2649882984583,3766.4351295773677,3701.07399934609,3709.244140625
560,2022-04-18,3717.414306640625,3741.924730640453,3709.244165307349,3717.414306640625
561,2022-04-19,3717.4145988614605,3758.265308739059,3709.244456885941,3733.7548828125
562,2022-04-20,3766.435162290593,3978.858837387242,3758.2650209407216,3962.5185546875
563,2022-04-21,3962.517936706543,3962.517936706543,3888.986676025391,3921.667236328125
564,2022-04-22,3880.81689453125,3962.518302837171,3856.3064720394736,3880.81689453125
565,2022-04-25,3839.966647565858,3962.5187746158317,3815.4562221558626,3954.3486328125
566,2022-04-26,3954.3479132401317,4068.7298776726975,3946.17777292352,4036.04931640625
567,2022-04-27,4003.3692614368556,4027.879685486469,3962.5185546875,3962.5185546875
568,2022-04-28,3978.859130859375,4027.879982574275,3970.6889889068916,3978.859130859375
569,2022-05-09,3880.8168255467026,3888.986966232064,3701.07373046875,3701.07373046875
570,2022-05-10,3480.47993196399,3701.07373046875,3480.47993196399,3701.07373046875
571,2022-05-11,3717.414156567546,3741.9245795778816,3660.22316954343,3668.393310546875
572,2022-05-12,3668.393376103154,3668.393376103154,3513.1606942636,3529.5009765625
573,2022-05-13,3472.3095703125,3562.181112132353,3472.3095703125,3472.3095703125
574,2022-05-17,3488.6503467345506,3692.9038799157306,3488.6503467345506,3635.712890625
575,2022-05-18,3676.563597261236,3701.074021242978,3619.3726079705057,3635.712890625
576,2022-05-19,3554.011213972762,3643.882761912303,3513.1605103638794,3627.54248046875
577,2022-05-20,3627.542699809537,3668.3934058884734,3603.032276162175,3619.37255859375
578,2022-05-23,3603.0320235818417,3627.5424455109696,3529.500757794457,3537.6708984375
579,2022-05-24,3529.500840807175,3676.563375840807,3529.500840807175,3643.8828125
580,2022-05-25,3619.372356546336,3635.712638065733,3554.01123046875,3554.01123046875
581,2022-05-27,3676.5635755093613,3709.244140625,3627.542727835903,3709.244140625
582,2022-05-30,3709.2441119674095,3709.2441119674095,3586.6919937306006,3619.37255859375
583,2022-05-31,3652.0533666095776,3782.775634765625,3635.713083090072,3782.775634765625
584,2022-06-02,3709.243742806571,3758.264585222517,3660.222900390625,3660.222900390625
585,2022-06-03,3701.073705082446,3733.7542675997306,3684.733423823804,3692.903564453125
586,2022-06-06,3652.053123456899,3684.733688320048,3594.862134946388,3619.37255859375
587,2022-06-07,3643.8829068270597,3643.8829068270597,3594.862060546875,3594.862060546875
588,2022-06-08,3594.862232592282,3652.05322265625,3578.5219497168623,3652.05322265625
589,2022-06-09,3676.56345155032,3692.9037335572107,3660.22316954343,3668.393310546875
590,2022-06-10,3652.0530478737574,3652.0530478737574,3562.1814963600855,3594.862060546875
591,2022-06-13,3480.479938841086,3554.01120515463,3480.479938841086,3545.841064453125
592,2022-06-14,3513.160551578627,3603.0321005724986,3513.160551578627,3562.181396484375
593,2022-06-15,3562.1816186797755,3635.712890625,3562.1816186797755,3635.712890625
594,2022-06-16,3611.2024173779623,3701.0739707516223,3603.032276162175,3619.37255859375
595,2022-06-17,3570.3515625,3594.861985125858,3554.011280749428,3570.3515625
596,2022-06-20,3594.862060546875,3603.0322015935726,3545.8412142666903,3594.862060546875
597,2022-06-21,3619.3724331790454,3619.3724331790454,3578.521728515625,3578.521728515625
598,2022-06-22,3603.0322469075522,3603.0322469075522,3521.33083541305,3529.5009765625
599,2022-06-23,3513.1604258809457,3562.181269032773,3513.1604258809457,3521.33056640625
600,2022-06-24,3529.5007830501154,3554.01120515463,3521.3306423486106,3545.841064453125
601,2022-06-27,3521.3307352511683,3537.6710170852803,3488.650171582944,3496.8203125
602,2022-06-28,3529.500926598837,3537.6710676326306,3496.8203624636626,3513.16064453125
603,2022-06-29,3496.8203054911783,3521.330728193219,3415.118896484375,3415.118896484375
604,2022-06-30,3366.0979762801207,3447.7993834713857,3366.0979762801207,3390.6083984375
605,2022-07-01,3390.6086178102355,3431.459324048913,3357.9280528192935,3382.4384765625
606,2022-07-04,3341.587766741762,3366.0981904586943,3235.3759306350557,3300.737060546875
607,2022-07-05,3300.736941759627,3398.778633099022,3300.736941759627,3341.587646484375
608,2022-07-06,3308.9070578182445,3349.757762235754,3284.396635167739,3333.41748046875
609,2022-07-07,3300.7370852623458,3357.928074363426,3300.7370852623458,3308.9072265625
610,2022-07-08,3341.5876772925967,3431.459228515625,3308.9071132114955,3431.459228515625
611,2022-07-11,3390.608567913759,3406.948850168765,3349.757862276244,3366.09814453125
612,2022-07-12,3366.098119582573,3382.438401716469,3349.757837448677,3357.927978515625
613,2022-07-13,3357.9280993832745,3374.2683821053342,3292.5669684950353,3317.077392578125
614,2022-07-14,3276.2267100641125,3341.587841436962,3276.2267100641125,3325.24755859375
615,2022-07-15,3317.0772731808847,3366.098119582573,3308.9071321139368,3357.927978515625
616,2022-07-18,3357.9280528192935,3382.4384765625,3333.417629076087,3382.4384765625
617,2022-07-19,3390.608542783417,3390.608542783417,3357.927978515625,3357.927978515625
618,2022-07-20,3415.1189521257265,3513.16064453125,3398.778670058139,3513.16064453125
619,2022-07-21,3513.1604258809457,3521.33056640625,3455.9694422038137,3521.33056640625
620,2022-07-22,3537.6707440628657,3537.6707440628657,3488.64990234375,3488.64990234375
621,2022-07-25,3472.3095703125,3513.160271139706,3472.3095703125,3472.3095703125
622,2022-07-26,3488.6500545792437,3554.0111797235854,3480.479913936201,3537.6708984375
623,2022-07-27,3578.5218234592016,3578.5218234592016,3513.1606942636,3529.5009765625
624,2022-07-28,3545.841114849126,3594.861959754874,3545.841114849126,3562.181396484375
625,2022-07-29,3586.691818937249,3619.372382207748,3545.841114849126,3562.181396484375
626,2022-08-01,3586.691818937249,3603.0321005724986,3537.670974031501,3562.181396484375
627,2022-08-02,3562.1814963600855,3594.862060546875,3513.1606500799007,3594.862060546875
628,2022-08-03,3603.0321513136773,3611.2022922463616,3554.011305717573,3578.521728515625
629,2022-08-04,3578.5216781196245,3586.691818937249,3554.0112556667505,3562.181396484375
630,2022-08-05,3562.181396484375,3594.861959754874,3529.5008332138764,3562.181396484375
631,2022-08-08,3562.181421624714,3594.861985125858,3545.841139874142,3570.3515625
632,2022-08-09,3594.8620854591836,3652.053073182398,3586.6919443558672,3603.0322265625
633,2022-08-10,3554.011128507468,3570.351409558077,3513.1604258809457,3521.33056640625
634,2022-08-11,3578.5216527478447,3603.0320750269393,3545.8410897090516,3554.01123046875
635,2022-08-12,3545.8412588614005,3554.011400010851,3529.5009765625,3529.5009765625
636,2022-08-15,3537.6710676326306,3554.011349700218,3513.16064453125,3513.16064453125
637,2022-08-16,3554.0112989193926,3554.0112989193926,3488.650171582944,3496.8203125
638,2022-08-18,3537.6708984375,3545.8410390805425,3521.3306171514146,3537.6708984375
639,2022-08-19,3545.8412086664243,3545.8412086664243,3513.16064453125,3513.16064453125
640,2022-08-22,3529.5006037763465,3537.6707440628657,3488.64990234375,3488.64990234375
641,2022-08-23,3480.480080396075,3521.3307855650432,3480.480080396075,3513.16064453125
642,2022-08-24,3513.1603747814684,3537.670796000874,3496.820093968531,3504.990234375
643,2022-08-25,3496.820042630269,3513.160323203308,3488.64990234375,3488.64990234375
644,2022-08-26,3496.820042630269,3504.9901829167884,3488.64990234375,3488.64990234375
645,2022-08-29,3472.3095703125,3488.6498506433823,3447.7991498161764,3472.3095703125
646,2022-08-30,3472.3098396695273,3513.1605436656396,3472.3098396695273,3480.47998046875
647,2022-08-31,3472.309798139581,3554.01120515463,3464.139657438076,3545.841064453125
648,2022-09-01,3529.5009076025053,3586.69189453125,3521.330766612685,3586.69189453125
649,2022-09-02,3603.0323253160113,3635.712890625,3578.52190133427,3635.712890625
650,2022-09-05,3619.37270592916,3758.2651122514976,3611.202564380787,3750.094970703125
651,2022-09-06,3815.4557778877124,3831.7960595917284,3717.414087663617,3725.584228515625
652,2022-09-07,3684.733516676009,3717.414080016816,3643.8828125,3643.8828125
653,2022-09-08,3660.223199728261,3774.6051747197694,3660.223199728261,3758.264892578125
654,2022-09-09,3790.945481968547,3790.945481968547,3733.7544940940215,3766.43505859375
655,2022-09-12,3766.434932775665,3782.775214479681,3725.584228515625,3725.584228515625
656,2022-09-13,3725.584521697598,3790.945653657205,3725.584521697598,3741.9248046875
657,2022-09-14,3692.903955717795,3766.4352291723526,3684.7338142228436,3741.9248046875
658,2022-09-15,3758.264917468818,3839.96632871814,3750.0947763438858,3766.43505859375
